id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,number_of_reviews_ltm
8275435,Habitually Chic,10971966,Spain,Marina,37.79949000,-122.44359000,entire home/apt,0.00,30,2,2020-09-07,0.04,1,0,Pending Application,0
8584000,"Chic, Bright & Airy in Hayes Valley",5580766,Amy,Western Addition,37.77539000,-122.42634000,entire home/apt,0.00,30,155,2022-11-04,1.45,1,0,,0
8627179,Tri-Level Modern Loft in SOMA,8106221,Collin,South of Market,37.78547000,-122.39392000,entire home/apt,0.00,30,17,2017-09-28,0.16,1,0,,0
9216997,Lovely and homely in Cole Valley,1035652,Johan,Haight Ashbury,37.76632000,-122.45165000,entire home/apt,0.00,30,38,2024-08-01,0.36,2,47,City registration pending,4
9275385,Inn at the Opera Opera Suite,46879173,Thomas N.,Downtown/Civic Center,37.77944000,-122.42177000,private room,0.00,1,8,2019-08-09,0.08,1,0,042-1763 Resort Rental LLC and 016-8118 333 Fulton,0
9328077,Condo with Stunning Views & Parking,653275,Annie,Twin Peaks,37.75322000,-122.44451000,entire home/apt,0.00,150,71,2024-07-08,0.71,2,19,STR-0000731,6
9593326,Monthly Room in Big Modern Furnished 2 Bedroom,340977,Jonathan,Mission,37.75146000,-122.41776000,private room,0.00,30,14,2018-01-14,0.16,1,0,,0
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Philipp,Mission,37.75393000,-122.42505000,entire home/apt,0.00,30,49,2024-04-03,0.30,1,5,,2
80394,Hideaway in the Haight,126930,Abla,Haight Ashbury,37.77065000,-122.44433000,entire home/apt,0.00,30,26,2022-05-29,0.20,1,0,STR-0003597,0
124011,Golden Gate Park/UCSF Family High-Tech Victorian,617985,Patrick,Inner Sunset,37.76317000,-122.47029000,entire home/apt,0.00,7,32,2024-06-10,0.26,1,236,STR-0001525,5
269756,Twin Peaks Home Available for 3+ Month Stays,1409731,Daniel,Twin Peaks,37.75265000,-122.45092000,private room,0.00,90,6,2016-08-12,0.05,1,0,STR-0000585,0
566641223679016306,Charming Victorian Mission Home,93690401,Ying,Mission,37.75736000,-122.40663000,entire home/apt,0.00,30,0,,,1,0,,0
569488134503933012,Spacious and quiet 1 Bedroom with parking included,38836,Bernat,Inner Sunset,37.75692000,-122.47084000,entire home/apt,0.00,30,0,,,19,0,,0
588529684509509160,Bright Spacious Noe/Mission 2 bed/2bath + Garage,38856363,Jaime,Noe Valley,37.74641000,-122.42542000,entire home/apt,0.00,30,0,,,2,0,,0
591422714407711224,Bright and newly renovated flat in Potrero Hill,5669540,Jaron,Potrero Hill,37.76022000,-122.39410000,private room,0.00,3,32,2024-08-27,1.10,2,71,STR-0005692,11
595031813723071815,"Bright room in historic victorian, dorm-style stay",139272777,Janelle,Bayview,37.74109000,-122.38803000,private room,0.00,30,6,2024-03-10,0.22,1,0,,2
596925242101070405,2 Bedroom Luxury Loft in San Francisco,452514150,Jesse,Financial District,37.78920000,-122.39333000,entire home/apt,0.00,30,8,2024-07-08,0.32,1,15,,3
597835925307239738,Near Union Square - Hotel Style Unit in Great Spot,70722023,Michael,Downtown/Civic Center,37.78854000,-122.41110000,entire home/apt,0.00,1,2,2024-05-08,0.07,74,0,0311287,1
599226951931628207,Lovely Hotel Style Unit Perfect Union Square Spot,70722023,Michael,Downtown/Civic Center,37.78871000,-122.41157000,entire home/apt,0.00,1,5,2024-05-07,0.18,74,0,0311287,1
599294001738584684,Great Union Square Location Hotel Style Unit,70722023,Michael,Downtown/Civic Center,37.78823000,-122.40944000,entire home/apt,0.00,1,4,2024-05-09,0.15,74,0,0311287,2
599301722059160840,"Castro Cottage, quiet & tucked away off street",10511700,Danny,Castro/Upper Market,37.76106000,-122.43210000,entire home/apt,0.00,30,6,2023-03-03,0.23,1,0,,0
599303617759182454,Quick Walk to Union Square -Great Hotel Style Unit,70722023,Michael,Downtown/Civic Center,37.78902000,-122.41001000,entire home/apt,0.00,1,2,2023-03-23,0.07,74,0,0311287,0
600729270976205343,"Bright, Spacious 3 BD/2BA w/ Sunny Yard & Parking",923725,Evonne,Glen Park,37.74060369,-122.42652304,entire home/apt,0.00,30,3,2023-08-15,0.18,1,32,2022-003946STR,0
602301309265554067,Lovely 1 bedroom in trendy Mission Dolores area,50493756,Doug,Mission,37.76014000,-122.42094000,entire home/apt,0.00,30,1,2022-08-10,0.04,3,0,,0
604446887254324767,Stunning Luxury Loft by Caltrain. Free Parking,3901864,David,South of Market,37.77477000,-122.39853000,entire home/apt,0.00,30,5,2023-08-06,0.18,1,0,,0
607417618030957478,Modern studio apartment- with gym,17133861,Raymond,Western Addition,37.78552188,-122.43635895,entire home/apt,0.00,1,9,2024-08-18,0.89,1,0,2023-009810STR,9
613981039216786657,Chic 2 BR apt in heart of SF- walk to Union Square,4587045,Katherine,Downtown/Civic Center,37.78798000,-122.41207000,entire home/apt,0.00,2,0,,,2,0,Exempt,0
619165190590304048,Welcome To *Inn At The Opera* 1B#1,340080088,Bianka,Downtown/Civic Center,37.77940000,-122.42154000,entire home/apt,0.00,2,8,2023-09-15,0.32,14,0,Exempt,1
922563779861175593,Beautiful 4 BR Forest Hill Home,1257432,San Francisco Life,West of Twin Peaks,37.74558202,-122.46480088,entire home/apt,0.00,30,0,,,31,220,,0
927435383871245551,Top of the Day in Noe Valley,231980369,M.,Noe Valley,37.74253000,-122.43330000,private room,0.00,4,2,2024-06-12,0.21,2,2,STR-0003607,2
931996376053948583,Modern 2BR2BA | 25Min Downtown | Huge Sun Yard,509346058,Malcolm,Bayview,37.72979200,-122.40150030,entire home/apt,0.00,30,3,2024-06-01,0.29,2,20,,3
932026594141490481,*NEW* Studio w/ full  kitchen in beautiful Bernal,25473595,Shiv,Bernal Heights,37.73950768,-122.41756786,entire home/apt,0.00,2,13,2023-09-24,0.92,1,0,2023-005428STR,3
934138232748719667,Queen Room with Shared Bathroom & Kitchen,309729224,Hayes Valley Inn,Downtown/Civic Center,37.77796141,-122.42258036,private room,0.00,28,5,2024-07-06,0.87,8,364,Exempt,5
938464294835812236,Private Room #17  in a Tech Startup Coliving House,469712552,Mission Dolores Manor,Mission,37.75942640,-122.41622237,private room,0.00,7,1,2024-02-03,0.14,17,0,Exempt,1
942291644559374338,"Mod Lux w/ King Bed, Washer/Dryer, DW, 24hr Gym",10456230,John,South of Market,37.77589632,-122.41802414,private room,0.00,1,32,2024-04-26,2.42,2,0,2023-006679STR,28
945672998966056996,2 Bed Cute Private Cottage Valencia & Dolores Pk,4152942,Clara,Mission,37.75821649,-122.42170869,entire home/apt,0.00,30,0,,,7,55,,0
947307205885846005,Luxury Edwardian Home on Lyon Street (Full Home),9956229,Aaron,Pacific Heights,37.78875750,-122.44590550,entire home/apt,0.00,1,1,2024-01-05,0.12,3,0,STR-0005778,1
950978378471166758,'Economy Sunny Private Furnished Room-Ucsf/Usf,21994,Aaron,Haight Ashbury,37.76487000,-122.45147000,private room,0.00,32,0,,,18,269,,0
955995067181069574,Spacious and elegant Presidio Heights home,529515158,Elizabeth,Presidio Heights,37.78895408,-122.44992882,entire home/apt,0.00,120,9,2024-04-22,0.81,1,112,2023-007630STR,9
957046984564249998,Sunset Sanctuary ₍ᐢ.  ̫ .ᐢ₎,132762324,In Cheul,Parkside,37.74628957,-122.47841886,entire home/apt,0.00,2,13,2024-08-12,1.19,1,84,2023-006630STR,13
958326110867912138,"2BR Modern Scandi Luxury Apt + Gym, Central SF",5362539,Ethan,South of Market,37.77417000,-122.40654000,entire home/apt,0.00,30,0,,,1,151,,0
964825597318145600,Luxurious Ritz-Carlton San Fran,74042625,Silvana,Financial District,37.78856486,-122.40418161,private room,0.00,1,0,,,1,111,Exempt,0
965323063653328178,Beautiful Room with SF Views,203065170,Serhan,Noe Valley,37.74746000,-122.43091000,private room,0.00,30,1,2023-10-05,0.09,18,0,,1
968054798521042117,"Blueground | SoMa, concierge, bbq & a/c, nr I-80",107434423,Blueground,South of Market,37.78161490,-122.40692610,entire home/apt,0.00,31,0,,,173,11,,0
968055503940424179,"Blueground | SoMa, roof, gym & pet area, nr I-80",107434423,Blueground,South of Market,37.78014430,-122.40383450,entire home/apt,0.00,31,0,,,173,166,,0
970487367150776460,Centrally Located SOMA Flat + bonus 1 br suite,304721494,HostWell,South of Market,37.77715487,-122.41413317,entire home/apt,0.00,30,0,,,22,0,,0
975736493472191632,Industrial Clocktower loft,329505774,Nikhil,South of Market,37.78379700,-122.39371910,entire home/apt,0.00,60,0,,,1,0,,0
996579392549558379,Bernal Heights spacious 3BR oasis Walk Score 96,304721494,HostWell,Bernal Heights,37.73821773,-122.42001374,entire home/apt,0.00,1,3,2024-08-12,0.32,22,359,2023-008236STR,3
1003356231878718451,Amazing & Charming Hotel In The Heart Of Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
726193058756426093,Studio Suite with Rooftop Lounge in San Francisco,476474223,Samantha,Downtown/Civic Center,37.78691000,-122.41117000,entire home/apt,174.00,2,1,2023-11-16,0.10,5,10,Exempt,1
739093190259164247,Lovely Garden View Room in 2 bedroom home.,483840645,Hester,Excelsior,37.72652000,-122.42726000,private room,54.00,30,3,2023-08-26,0.15,1,364,,0
741375352205456863,Castro gem! Top floor condo with amazing views,1781821,Katie And Chris,Castro/Upper Market,37.76071000,-122.44102000,entire home/apt,399.00,4,6,2023-08-14,0.34,1,86,STR-0005499,0
751452769136985751,Luxurious Condo in Jackson Square,23783347,David,Financial District,37.79839000,-122.39910000,entire home/apt,216.00,30,0,,,2,339,,0
807528113297316410,"Large Bedroom, balcony views, prime location!",4187497,Sally,Russian Hill,37.80244148,-122.41350014,private room,189.00,4,0,,,2,14,1141184,0
816998498709351546,Live-Work Downtown San Francisco Loft,4452428,Sebastien,South of Market,37.78468974,-122.39287435,entire home/apt,120.00,30,7,2024-08-18,0.45,1,65,,4
843369859239382405,San Fran-Studio Suite - Queen Size bed,478633299,Pedro And Jomary,Chinatown,37.79055090,-122.40692850,entire home/apt,209.00,2,8,2024-06-28,0.48,4,79,Exempt,4
846600084808777574,Charming Edwardian 3BR/1.5BA,69534741,Sara,Nob Hill,37.79323179,-122.41243965,entire home/apt,345.00,3,30,2024-08-08,2.18,1,158,2021-002044STR,28
852397306676923247,Broadmoor Studio 429,502034331,Larkin,Western Addition,37.78584390,-122.42555260,private room,100.00,4,32,2024-08-11,1.91,14,334,Exempt,23
855242800972626187,Elegant Room in Union Square,224976669,Rebecca,Downtown/Civic Center,37.78620692,-122.41178813,private room,299.00,1,1,2023-06-11,0.07,4,357,Exempt,0
858819824306415502,"Luxury home, rooftop, Telegraph Hill/North Beach",21460931,Vinaya,North Beach,37.79874656,-122.40386626,entire home/apt,850.00,2,27,2024-05-27,1.62,1,65,2023-002887STR,17
860352294014677041,Sweeping views of San Francisco Bay,29132856,Jan,Castro/Upper Market,37.76006000,-122.44389000,entire home/apt,300.00,30,5,2024-08-31,0.43,1,334,,5
862960375236121229,Top Floor Two Bed Apartment in Mission Dolores,46574267,Amy,Castro/Upper Market,37.76234695,-122.42637341,entire home/apt,166.00,30,2,2024-05-30,0.16,2,77,,1
662392806641687113,"Donatello Hotel, ;",52178915,Jim,Downtown/Civic Center,37.78726000,-122.40924000,entire home/apt,0.00,2,9,2023-11-17,0.35,50,0,Exempt,4
696476269224778418,*Beautiful Union Square Hotel Style Unit*,70722023,Michael,Downtown/Civic Center,37.78850000,-122.41112000,entire home/apt,0.00,1,0,,,74,0,Exempt,0
791894218632251434,Hayes Penthouse,154354102,Alexis,Western Addition,37.77498713,-122.43055123,private room,0.00,1,0,,,2,0,2022-012806STR,0
808620432023640997,Chic King Suite at Wyndham Donatello in SF,442029804,Live Suite,Downtown/Civic Center,37.78696881,-122.40926321,entire home/apt,0.00,1,2,2024-06-14,0.52,48,351,Exempt,2
808621768599355433,Chic King Suite at Wyndham Donatello in SF,480237365,LiveSuites,Downtown/Civic Center,37.78786530,-122.41041630,entire home/apt,0.00,1,3,2023-09-29,0.25,15,350,Exempt,3
812493972622210710,Heart of San Francisco - 3 beds,8580116,Rachel & Mark,Haight Ashbury,37.76778466,-122.44737339,entire home/apt,0.00,30,0,,,1,0,,0
852946455508526884,Delightful Union Sq. Location - Hotel Style Studio,70722023,Michael,Financial District,37.78985982,-122.40560248,entire home/apt,0.00,1,4,2024-05-09,0.34,74,0,Exempt,4
934012,One block from Golden Gate Park!,5037105,David,Inner Richmond,37.77596000,-122.46187000,entire home/apt,100.00,30,85,2024-07-28,0.61,1,155,,2
1141986,Lovely SF Studio & Location,5960567,Karina,South of Market,37.77995000,-122.40178000,entire home/apt,90.00,360,32,2015-12-22,0.23,2,365,,0
1645724,Private bed/bath: 5 min to metro,1686240,Grace,Ocean View,37.71762000,-122.46577000,private room,40.00,365,8,2015-01-30,0.06,1,365,,0
1892360,North Beach FIDI LUXE new designer flat for 6,8871779,Natalie,North Beach,37.80126000,-122.40576000,entire home/apt,170.00,30,7,2024-08-11,0.05,2,339,,1
2172308,Cozy 3BR Cottage in Pacific Heights,11082476,Chris & Neil,Pacific Heights,37.79025000,-122.43632000,entire home/apt,800.00,30,231,2024-07-06,1.81,1,222,STR-0000247,14
2279254,"DONATELLO Hotel room, Union Square",11638127,Dave,Downtown/Civic Center,37.78747000,-122.41127000,private room,222.00,1,20,2023-10-02,0.16,5,2,Exempt,2
2340335,Private Bedroom Near Union Square,11182500,Danny,Downtown/Civic Center,37.78803610,-122.40817413,private room,55.00,30,15,2024-08-04,0.12,1,147,,2
3157463,Stylish Edwardian Family Home,3924145,Deborah,Outer Richmond,37.78661000,-122.48157000,entire home/apt,450.00,7,24,2023-08-23,0.20,1,349,STR-0000598,0
4023585,Warm cozy home near coast & easy access to all sf.,131802738,Doris,Ocean View,37.72046000,-122.45773000,entire home/apt,160.00,30,31,2024-08-20,0.26,2,363,,1
18753198,Stunning Modern Noe Valley Home,130467604,Tanya,Noe Valley,37.74966000,-122.43774000,entire home/apt,995.00,4,62,2024-08-25,0.71,1,143,STR-0002137,11
18778187,Nice apartment 3 blocks from Golden Gate Park,17013917,Taya,Outer Richmond,37.77957000,-122.48420000,entire home/apt,135.00,31,13,2022-11-19,0.15,3,364,,0
19659835,Castro Victorian with City View - Business Ready,106841643,Glen,Castro/Upper Market,37.75909000,-122.43719000,entire home/apt,170.00,30,22,2024-07-03,0.26,1,175,,3
20269328,Double Deluxe R-7 w/ Shared Bath,50160697,Ver,Downtown/Civic Center,37.78726000,-122.41428000,private room,111.00,1,27,2024-03-20,0.32,7,296,390024.0,1
21028485,One Bedroom in SF Home,86027378,Ernest,Excelsior,37.72655000,-122.42029000,private room,43.00,30,13,2023-08-19,0.18,7,355,,0
21098885,1B/1B penthouse starting 4/1!,38196024,Kanan,South of Market,37.78671000,-122.38976000,entire home/apt,175.00,90,0,,,1,358,,0
22179656,Panoramic condo on top of Twin Peaks,55608305,Siana,Twin Peaks,37.75748000,-122.44682000,entire home/apt,124.00,30,2,2024-04-17,0.28,1,122,,2
22525784,Large upstairs sunny queen room in Mission Terrace,9109983,Geoffrey,Outer Mission,37.72275000,-122.43947000,private room,50.00,4,89,2024-08-10,1.10,4,322,STR-0004182,24
22738026,"Single Bedroom in Russian Hill, San Francisco",158369175,Ejlam,Russian Hill,37.80126000,-122.42316000,private room,80.00,30,13,2024-07-19,0.17,5,338,,1
23550791,Private Bedroom/bathroom with private entrance!,175969733,Sat,Crocker Amazon,37.71263000,-122.44408000,private room,73.00,2,206,2024-08-13,2.62,4,42,STR-0004368,34
23963992,"Sunny, Spacious Penthouse with Stunning City Views",152980706,Jonathan,Western Addition,37.77930000,-122.43782000,entire home/apt,383.00,2,119,2024-08-19,1.52,1,11,2023-003577STR,20
24823466,Live like a local in the heart of the City,10729940,Claudia,Castro/Upper Market,37.76600000,-122.43498000,private room,118.00,30,8,2024-07-01,0.11,2,269,,1
26303324,Bright and Airy on Top Floor with Private Entrance,9721401,Mags,Excelsior,37.72005000,-122.42884000,entire home/apt,190.00,1,231,2024-08-18,3.07,1,351,2024-000758STR,16
27467934,Private Room,27123550,Jacquelyn,Bayview,37.73550000,-122.38807000,private room,65.00,30,16,2024-07-08,0.22,5,91,,2
28081731,Russian Hill Townhouse,1642946,Ben,Russian Hill,37.80475000,-122.41888000,entire home/apt,600.00,30,0,,,1,87,,0
1096045631966980344,The Emperors Quarters,563170784,Dario,Mission,37.75532734,-122.41644840,private room,113.00,30,0,,,2,89,,0
45115201,Duboce Studio,1892430,Jan,Western Addition,37.76961000,-122.43565000,entire home/apt,85.00,30,2,2022-09-16,0.05,16,365,,0
45595687,Downtown - Cozy  & Comfortable - Near BART,103884979,Rams,South of Market,37.77538000,-122.41625000,private room,95.00,1,119,2024-07-13,2.52,14,268,0490135,12
45625654,Sunny 2 bedrooms with 2 balconies .,694377,Beatrice,Nob Hill,37.79522000,-122.41417000,entire home/apt,140.00,30,3,2023-12-18,0.17,19,96,,1
45813759,Luxurious garden oasis in the heart of SF,20766247,Jim,Noe Valley,37.74760000,-122.43197000,entire home/apt,363.00,3,157,2024-08-21,3.38,1,103,STR-0006044,31
46334377,Perfect For travel nurses w parking and office!,137725971,Roselyn & Ming,Bayview,37.73686100,-122.39804500,entire home/apt,95.00,30,3,2023-07-29,0.13,2,140,,0
777526488498930460,Pano View Executive Top Level Unit in Cow Hollow,387789822,Johnson,Marina,37.79674730,-122.43291610,entire home/apt,174.00,30,5,2023-11-18,0.26,4,157,,1
777559929628009435,New studio on Market St - [30+ day booking],29236732,Wayne,South of Market,37.78205000,-122.41018000,entire home/apt,100.00,30,3,2024-07-31,0.24,1,342,,2
778934135676796032,Stylish bedroom in Union Square,224976669,Rebecca,Downtown/Civic Center,37.78697000,-122.41224000,private room,249.00,1,0,,,4,358,Exempt,0
785664589760326875,Noe Castro Sunny Modernism 2 BR,491996376,Patricia,Castro/Upper Market,37.75705540,-122.43762240,entire home/apt,125.00,30,3,2024-02-03,0.16,2,354,,2
785698957007308545,Park Presidio,91333416,Jan,Inner Richmond,37.78109073,-122.47233040,entire home/apt,25000.00,30,0,,,23,365,,0
785706334254160321,Mint Hill One Bedroom,1892430,Jan,Mission,37.76957400,-122.42335800,entire home/apt,113.00,30,1,2023-09-04,0.08,16,271,,0
785766178980536111,"Large, quiet room in heart of SF",875221,Jessica,Mission,37.76882042,-122.42399806,private room,63.00,30,8,2024-08-04,0.42,11,233,,6
786203731439888508,* Mamas House-Spacious and Comfy * Walk To Beach,492156849,Irina,Outer Richmond,37.77684231,-122.50264003,entire home/apt,369.00,30,37,2024-08-10,1.96,1,123,2022-011062STR,15
786420960296544151,Newly Remodel Guest Suite-Separate Entrance,492199540,Steven,Lakeshore,37.72321750,-122.47452070,entire home/apt,121.00,1,91,2024-08-28,4.46,1,316,2022-012563STR,49
786735857366228887,Uptown chic home in the Italian district,369560434,Rouslan,North Beach,37.80022890,-122.40760540,entire home/apt,115.00,30,13,2024-08-11,0.69,2,38,,8
787027227613943568,Pink & Green Room,1125797,Siobhann,Haight Ashbury,37.76930000,-122.44892000,private room,87.00,3,17,2024-08-27,2.93,2,131,STR-0005681,17
787751675411432961,Cozy SF Stay in Bernal Heights,5029472,Juan,Bernal Heights,37.73467000,-122.41809000,private room,125.00,1,6,2024-08-19,0.87,1,95,2024-000880STR,6
787904824134444229,Sunny private room in the heart of SF,875221,Jessica,Mission,37.76942000,-122.42426000,private room,54.00,30,6,2024-06-17,0.31,11,269,,3
787929017640980034,"Sunny, comfortable room in the heart of SF",875221,Jessica,Mission,37.76915613,-122.42421056,private room,56.00,30,5,2024-07-28,0.33,11,238,,3
787943743397727812,"Large, quiet room with king bed in the heart of SF",875221,Jessica,Mission,37.76756879,-122.42434353,private room,62.00,30,4,2024-08-11,0.30,11,226,,3
788059752222904541,Central Mission 2BR 2BA Flat with Patio,134577004,David,Mission,37.75962390,-122.42070032,entire home/apt,179.00,30,3,2024-07-31,0.16,3,215,,2
788267031766634490,Sunny SF Townhouse with Views,492491630,Jess,Potrero Hill,37.75036143,-122.40019526,entire home/apt,150.00,30,1,2023-11-30,0.11,1,332,,1
791302059565306954,"Garden studio - Presidio, Baker Beach",22489463,Zachary,Inner Richmond,37.78547284,-122.47853636,entire home/apt,140.00,3,83,2024-08-29,4.14,1,41,2023-004999STR,47
792148260517589250,Alamo Square,1892430,Jan,Western Addition,37.77513824,-122.43699863,entire home/apt,132.00,30,0,,,16,349,,0
795809792649629041,Cozy 2 Bedroom Home by Golden Gate Park,493978573,Marian,Inner Richmond,37.77542409,-122.46955414,entire home/apt,119.00,2,104,2024-08-31,5.20,1,122,STR-0006128,61
796387159841829540,eat+pray+love+(work) in SF,297474041,Diana,Mission,37.75816900,-122.40717300,entire home/apt,63.00,2,57,2024-08-30,3.28,1,15,2023-002750STR,35
796721845856468597,Newly Renovated Living Space / Guest Suite,478849500,Danna,Lakeshore,37.73124429,-122.49647822,entire home/apt,250.00,1,11,2024-03-30,0.71,1,277,STR-0005579,5
919950500102181465,Charming Lower Haight Sanctuary near Alamo Square,2060012,Ari,Western Addition,37.77351108,-122.42878929,private room,65.00,30,6,2024-08-10,0.45,30,91,,5
920551074452681604,Sunny Haven: Top of Potrero Hill w Deck & Yard,65476905,Ravi,Potrero Hill,37.75522401,-122.39849231,entire home/apt,331.00,2,41,2024-08-26,2.96,1,333,2023-006058STR,35
803550238522672571,"Large, Beautiful and Pristine Flat-Cow Hollow",219008966,Ubaldo,Marina,37.79897294,-122.43918166,private room,361.00,2,64,2024-09-01,3.45,2,166,STR-0005580,39
804280501081092994,Be Inspired in This San Francisco Home,274589764,Aika,South of Market,37.77744426,-122.39586363,entire home/apt,350.00,30,0,,,1,291,,0
805030435056833413,Entire 5BR Flat in Duboce bathed in Natural Light,4624470,Sri,Castro/Upper Market,37.76781240,-122.42935070,entire home/apt,447.00,2,19,2024-08-05,1.20,3,317,Exempt,15
807415730565701172,Mission Apartment.  Cozy and Artful,496820385,Ralph,Mission,37.75608447,-122.41851421,entire home/apt,150.00,30,2,2024-08-27,0.19,1,188,,2
808499703889641764,Canterbury 1BR Dlx Condo San Francisco,21265745,Brad And Sarah,Downtown/Civic Center,37.78896631,-122.41283197,entire home/apt,259.00,2,3,2023-12-14,0.17,12,86,Exempt,2
808622297875325704,Chic King Suite at Wyndham Donatello in SF,389697794,David,Downtown/Civic Center,37.78786530,-122.41041630,entire home/apt,251.00,2,1,2023-08-17,0.08,30,172,Exempt,0
